[Q14341, instrument, Q128309]
[Q7305452, mouth of the watercourse, Q686021]
[Q5474650, mouth of the watercourse, Q179444]
[Q5121176, mouth of the watercourse, Q12740071]
[Q4967959, mouth of the watercourse, Q4714620]
[Q13948373, mouth of the watercourse, Q895385]
[Q6944556, mouth of the watercourse, Q126822]
[Q13580647, mouth of the watercourse, Q4717651]
[Q6916061, mouth of the watercourse, Q7984552]
[Q4952857, mouth of the watercourse, Q945287]
[Q368654, mouth of the watercourse, Q7685706]
[Q4931424, mouth of the watercourse, Q891080]
[Q5558681, mouth of the watercourse, Q5309807]
[Q15256614, mouth of the watercourse, Q1512616]
[Q3435087, mouth of the watercourse, Q116685]
[Q8273287, mouth of the watercourse, Q207493]
[Q7053092, mouth of the watercourse, Q3140]
[Q5651334, mouth of the watercourse, Q7862536]
[Q5162127, mouth of the watercourse, Q27538]
[Q273387, mouth of the watercourse, Q207366]
[Q4973230, mouth of the watercourse, Q6933808]
[Q493411, mouth of the watercourse, Q673896]
[Q39045780, mouth of the watercourse, Q1922004]
[Q5677753, mouth of the watercourse, Q27538]
[Q7920390, mouth of the watercourse, Q98]
[Q7192905, mouth of the watercourse, Q4716030]
[Q4747312, mouth of the watercourse, Q379648]
[Q6095187, mouth of the watercourse, Q26271]
[Q19461832, mouth of the watercourse, Q4683718]
[Q4124255, mouth of the watercourse, Q1133858]
[Q4771525, mouth of the watercourse, Q1650057]
[Q4716214, mouth of the watercourse, Q1653]
[Q4783938, mouth of the watercourse, Q273456]
[Q8040422, mouth of the watercourse, Q605122]
[Q897153, mouth of the watercourse, Q207366]
[Q7139600, mouth of the watercourse, Q838497]
[Q7828713, mouth of the watercourse, Q3044525]
[Q454865, mouth of the watercourse, Q98]
[Q5250907, mouth of the watercourse, Q379648]
[Q34705294, mouth of the watercourse, Q7396568]
[Q15272699, mouth of the watercourse, Q7337614]
[Q7063039, mouth of the watercourse, Q2220]
[Q4740080, mouth of the watercourse, Q6192564]
[Q5202418, mouth of the watercourse, Q7385956]
[Q4715409, mouth of the watercourse, Q4717661]
[Q13846448, mouth of the watercourse, Q179444]
[Q974998, mouth of the watercourse, Q68467]
[Q1367951, mouth of the watercourse, Q14369]
[Q4686060, mouth of the watercourse, Q7557157]
[Q7665348, mouth of the watercourse, Q838497]
[Q2900667, mouth of the watercourse, Q216239]
[Q7689840, mouth of the watercourse, Q954870]
[Q7858871, mouth of the watercourse, Q8319]
[Q4717078, mouth of the watercourse, Q4716017]
[Q4849842, mouth of the watercourse, Q4716752]
[Q5692080, mouth of the watercourse, Q2220]
[Q4129847, mouth of the watercourse, Q1342701]
[Q5641130, mouth of the watercourse, Q5450424]
[Q4711481, mouth of the watercourse, Q5884052]
[Q4880434, mouth of the watercourse, Q1653]
[Q4786409, mouth of the watercourse, Q173017]
[Q12739860, mouth of the watercourse, Q7825013]
[Q4851592, mouth of the watercourse, Q1118332]
[Q7630750, mouth of the watercourse, Q15278374]
[Q5980666, mouth of the watercourse, Q7380652]
[Q6192426, mouth of the watercourse, Q5450424]
[Q19461832, mouth of the watercourse, Q4683718]
[Q5429445, mouth of the watercourse, Q126822]
[Q6314696, mouth of the watercourse, Q4717042]
[Q7442916, mouth of the watercourse, Q5048987]
[Q5612023, mouth of the watercourse, Q5529453]
[Q4896123, mouth of the watercourse, Q1653]
[Q6747056, mouth of the watercourse, Q605122]
[Q14689994, mouth of the watercourse, Q5419]
[Q4881531, mouth of the watercourse, Q5529453]
[Q6950764, mouth of the watercourse, Q4684173]
[Q7932912, mouth of the watercourse, Q7932916]
[Q7227950, mouth of the watercourse, Q4716044]
[Q4712069, mouth of the watercourse, Q4709544]
[Q4140059, mouth of the watercourse, Q173017]
[Q995969, mouth of the watercourse, Q3569]
[Q6102728, mouth of the watercourse, Q7944976]
[Q5433990, mouth of the watercourse, Q3541752]
[Q1106944, mouth of the watercourse, Q1671984]
[Q7944230, mouth of the watercourse, Q5055622]
[Q575145, mouth of the watercourse, Q179444]
[Q5196148, mouth of the watercourse, Q4717415]
[Q5432305, mouth of the watercourse, Q422487]
[Q12804506, mouth of the watercourse, Q3435812]
[Q5034380, mouth of the watercourse, Q729269]
[Q16947073, mouth of the watercourse, Q1298091]
[Q7123779, mouth of the watercourse, Q790329]
[Q5529449, mouth of the watercourse, Q4682101]
[Q3433746, mouth of the watercourse, Q12630]
[Q7990707, mouth of the watercourse, Q7882224]
[Q15272699, mouth of the watercourse, Q7337614]
[Q4712391, mouth of the watercourse, Q4715491]
[Q2336884, mouth of the watercourse, Q81503]
[Q21900520, mouth of the watercourse, Q429933]
[Q4687674, mouth of the watercourse, Q4686884]
[Q6950819, mouth of the watercourse, Q6894582]
[Q13580647, mouth of the watercourse, Q4717651]
[Q4878566, mouth of the watercourse, Q4713210]
[Q5753388, mouth of the watercourse, Q5004881]
[Q5558681, mouth of the watercourse, Q5309807]
[Q2566920, mouth of the watercourse, Q2430262]
[Q5593922, mouth of the watercourse, Q12740071]
[Q5567311, mouth of the watercourse, Q5567314]
[Q7304823, mouth of the watercourse, Q1143718]
[Q4681849, mouth of the watercourse, Q4687201]
[Q18816032, mouth of the watercourse, Q6911377]
[Q4785945, mouth of the watercourse, Q648392]
[Q20645849, mouth of the watercourse, Q22619834]
[Q16902745, mouth of the watercourse, Q964437]
[Q6362992, mouth of the watercourse, Q1418174]
[Q5065636, mouth of the watercourse, Q4712026]
[Q5614158, mouth of the watercourse, Q1436100]
[Q7666954, mouth of the watercourse, Q5057349]
[Q22452169, mouth of the watercourse, Q16893144]
[Q4711245, mouth of the watercourse, Q4712463]
[Q5047364, mouth of the watercourse, Q530577]
[Q4713641, mouth of the watercourse, Q5195617]
[Q8076094, mouth of the watercourse, Q207493]
[Q5051610, mouth of the watercourse, Q27538]
[Q7075620, mouth of the watercourse, Q4712927]
[Q10990705, mouth of the watercourse, Q97]
[Q13632407, mouth of the watercourse, Q5057349]
[Q5092497, mouth of the watercourse, Q27538]
[Q1518422, mouth of the watercourse, Q876857]
[Q7056507, mouth of the watercourse, Q492787]
[Q12740067, mouth of the watercourse, Q506890]
[Q386331, mouth of the watercourse, Q127892]
[Q3301974, mouth of the watercourse, Q116685]
[Q7982267, mouth of the watercourse, Q3115025]
[Q6918590, mouth of the watercourse, Q530577]
[Q4682647, mouth of the watercourse, Q4680882]
[Q4985829, mouth of the watercourse, Q652618]
[Q7094576, mouth of the watercourse, Q5320488]
[Q5146006, mouth of the watercourse, Q2310768]
[Q5465233, mouth of the watercourse, Q4709729]
[Q7912897, mouth of the watercourse, Q5620834]
[Q6533905, mouth of the watercourse, Q530577]
[Q4124255, mouth of the watercourse, Q1133858]
[Q6520885, mouth of the watercourse, Q4683137]
[Q5047053, mouth of the watercourse, Q4680226]
[Q3503758, mouth of the watercourse, Q5419]
[Q3433833, mouth of the watercourse, Q2041614]
[Q5179467, mouth of the watercourse, Q686021]
[Q6426373, mouth of the watercourse, Q141017]
[Q7337823, mouth of the watercourse, Q19709]
[Q3433712, mouth of the watercourse, Q607546]
[Q5567310, mouth of the watercourse, Q5567314]
[Q8065808, mouth of the watercourse, Q4812805]
[Q4973230, mouth of the watercourse, Q6933808]
[Q1869733, mouth of the watercourse, Q1497]
[Q5157882, mouth of the watercourse, Q4713575]
[Q974998, mouth of the watercourse, Q68467]
[Q7337606, mouth of the watercourse, Q515022]
[Q7960251, mouth of the watercourse, Q1773097]
[Q13580521, mouth of the watercourse, Q4955139]
[Q7178745, mouth of the watercourse, Q4716140]
[Q7455968, mouth of the watercourse, Q5119889]
[Q5047327, mouth of the watercourse, Q7621174]
[Q7337174, mouth of the watercourse, Q19710]
[Q5625830, mouth of the watercourse, Q838497]
[Q640476, mouth of the watercourse, Q548]
[Q7542381, mouth of the watercourse, Q7862135]
[Q3612823, mouth of the watercourse, Q13712]
[Q13118971, mouth of the watercourse, Q191314]
[Q504388, mouth of the watercourse, Q166]
[Q3458820, mouth of the watercourse, Q1318493]
[Q5162127, mouth of the watercourse, Q27538]
[Q7229980, mouth of the watercourse, Q4789233]
[Q4718194, mouth of the watercourse, Q7385900]
[Q7923193, mouth of the watercourse, Q7264320]
[Q7917965, mouth of the watercourse, Q1653]
[Q6727702, mouth of the watercourse, Q126822]
[Q4956306, mouth of the watercourse, Q4688189]
[Q7253029, mouth of the watercourse, Q126822]
[Q4686743, mouth of the watercourse, Q4680882]
[Q13580664, mouth of the watercourse, Q4714320]
[Q6468697, mouth of the watercourse, Q27538]
[Q5051610, mouth of the watercourse, Q27538]
[Q5191509, mouth of the watercourse, Q4685518]
[Q4714681, mouth of the watercourse, Q4717569]
[Q5102685, mouth of the watercourse, Q4016460]
[Q16901868, mouth of the watercourse, Q648392]
[Q571853, mouth of the watercourse, Q123362]
[Q4714588, mouth of the watercourse, Q4711414]
[Q1094511, mouth of the watercourse, Q2733866]
[Q6684840, mouth of the watercourse, Q4717625]
[Q5701745, mouth of the watercourse, Q7690461]
[Q19721, mouth of the watercourse, Q35654]
[Q4713466, mouth of the watercourse, Q7385891]
[Q7337606, mouth of the watercourse, Q515022]
[Q4711545, mouth of the watercourse, Q7666858]
[Q1721616, mouth of the watercourse, Q14369]
[Q8083946, mouth of the watercourse, Q530577]
[Q4688221, mouth of the watercourse, Q945287]
[Q5003474, mouth of the watercourse, Q2038472]
[Q5250907, mouth of the watercourse, Q379648]
[Q3045543, mouth of the watercourse, Q1136988]
[Q7824878, mouth of the watercourse, Q4684894]
[Q7972626, mouth of the watercourse, Q2251]
[Q3695992, mouth of the watercourse, Q4561290]
[Q3256660, mouth of the watercourse, Q1514985]
[Q7337581, mouth of the watercourse, Q515022]
[Q773991, mouth of the watercourse, Q216868]
[Q3436797, mouth of the watercourse, Q1133858]
[Q1263478, mouth of the watercourse, Q4915]
[Q6950734, mouth of the watercourse, Q207493]
[Q4683814, mouth of the watercourse, Q4684894]
[Q7337606, mouth of the watercourse, Q515022]
[Q5162113, mouth of the watercourse, Q179444]
[Q995969, mouth of the watercourse, Q3569]
[Q6938431, mouth of the watercourse, Q7385960]
[Q4683168, mouth of the watercourse, Q4686036]
[Q5202419, mouth of the watercourse, Q7262307]
[Q3341444, mouth of the watercourse, Q543808]
[Q729593, mouth of the watercourse, Q5077]
[Q7975706, mouth of the watercourse, Q1129913]
[Q7386829, mouth of the watercourse, Q5493767]
[Q7624183, mouth of the watercourse, Q4712464]
[Q6749127, mouth of the watercourse, Q1591703]
[Q1869733, mouth of the watercourse, Q1497]
[Q450127, mouth of the watercourse, Q98]
[Q7796302, mouth of the watercourse, Q1542859]
[Q7139600, mouth of the watercourse, Q838497]
[Q4711734, mouth of the watercourse, Q4829460]
[Q7426483, mouth of the watercourse, Q259157]
[Q8083928, mouth of the watercourse, Q7666900]
[Q4906182, mouth of the watercourse, Q978496]
[Q897153, mouth of the watercourse, Q207366]
[Q13847506, mouth of the watercourse, Q13847510]
[Q5643157, mouth of the watercourse, Q379648]
[Q5627278, mouth of the watercourse, Q945287]
[Q7127558, mouth of the watercourse, Q4709729]
[Q7306287, mouth of the watercourse, Q643780]
[Q7099153, mouth of the watercourse, Q716205]
[Q7442741, mouth of the watercourse, Q7198230]
[Q20712418, mouth of the watercourse, Q7567286]
[Q1106944, mouth of the watercourse, Q1671984]
[Q21900520, mouth of the watercourse, Q429933]
[Q4685599, mouth of the watercourse, Q4686454]
[Q7235154, mouth of the watercourse, Q4716140]
[Q82308, mouth of the watercourse, Q35000]
[Q14716201, mouth of the watercourse, Q1542859]
[Q7337969, mouth of the watercourse, Q408636]
[Q6684507, mouth of the watercourse, Q3565541]
[Q4881534, mouth of the watercourse, Q4684894]
[Q3264688, mouth of the watercourse, Q836812]
[Q1390482, mouth of the watercourse, Q98]
[Q2639425, mouth of the watercourse, Q172089]
[Q7444758, mouth of the watercourse, Q5004907]
[Q5003435, mouth of the watercourse, Q12740028]
[Q4796229, mouth of the watercourse, Q542965]
[Q12644107, mouth of the watercourse, Q126712]
[Q7858444, mouth of the watercourse, Q3307375]
[Q4783754, mouth of the watercourse, Q273456]
[Q5162127, mouth of the watercourse, Q27538]
[Q6349486, mouth of the watercourse, Q6364188]
[Q14874682, mouth of the watercourse, Q269710]
[Q3033722, mouth of the watercourse, Q788438]
[Q2123147, mouth of the watercourse, Q98]
[Q7305452, mouth of the watercourse, Q686021]
[Q5313311, mouth of the watercourse, Q5980668]
[Q7089310, mouth of the watercourse, Q584856]
[Q8076094, mouth of the watercourse, Q207493]
[Q4714904, mouth of the watercourse, Q5004894]
[Q153521, mouth of the watercourse, Q584]
[Q1541246, mouth of the watercourse, Q97]
[Q4712592, mouth of the watercourse, Q7319900]
[Q4852603, mouth of the watercourse, Q4711738]
[Q30066116, mouth of the watercourse, Q1345896]
[Q2668314, mouth of the watercourse, Q483159]
[Q255784, mouth of the watercourse, Q754718]
[Q1869733, mouth of the watercourse, Q1497]
[Q5581299, mouth of the watercourse, Q7884559]
[Q4672738, mouth of the watercourse, Q179444]
[Q4987185, mouth of the watercourse, Q6703947]
[Q5157882, mouth of the watercourse, Q4713575]
[Q6757973, mouth of the watercourse, Q4716752]
[Q4945747, mouth of the watercourse, Q7442776]
[Q4956306, mouth of the watercourse, Q4688189]
[Q27984249, mouth of the watercourse, Q5419]
[Q19751, mouth of the watercourse, Q700024]
[Q6726650, mouth of the watercourse, Q179444]
[Q8273954, mouth of the watercourse, Q477286]
[Q5202419, mouth of the watercourse, Q7262307]
[Q7881204, mouth of the watercourse, Q2251]
[Q7239688, mouth of the watercourse, Q6867747]
[Q2136450, mouth of the watercourse, Q1136502]
[Q5286871, mouth of the watercourse, Q4561531]
[Q30603758, mouth of the watercourse, Q7882224]
[Q377839, mouth of the watercourse, Q2251]
[Q12804506, mouth of the watercourse, Q3435812]
[Q14716201, mouth of the watercourse, Q1542859]
[Q4713260, mouth of the watercourse, Q13580731]
[Q4682068, mouth of the watercourse, Q8273296]
[Q640476, mouth of the watercourse, Q548]
[Q2030974, mouth of the watercourse, Q98]
[Q5533141, mouth of the watercourse, Q5004876]
[Q22460104, mouth of the watercourse, Q16893144]
[Q7535778, mouth of the watercourse, Q7169082]
[Q5286735, mouth of the watercourse, Q4680882]
[Q7937009, mouth of the watercourse, Q5004857]
[Q7666958, mouth of the watercourse, Q2038472]
[Q821325, mouth of the watercourse, Q738189]
[Q5999623, mouth of the watercourse, Q8319]
[Q589911, mouth of the watercourse, Q97]
[Q22460104, mouth of the watercourse, Q16893144]
[Q5093696, mouth of the watercourse, Q216868]
[Q4786409, mouth of the watercourse, Q173017]
[Q6521140, mouth of the watercourse, Q601853]
[Q5566290, mouth of the watercourse, Q4687555]
[Q18340000, mouth of the watercourse, Q27538]
[Q4713534, mouth of the watercourse, Q5186979]
[Q1656359, mouth of the watercourse, Q4881045]
[Q12772303, mouth of the watercourse, Q41735]
[Q13441480, mouth of the watercourse, Q14473138]
[Q5641387, mouth of the watercourse, Q7169295]
[Q18161068, mouth of the watercourse, Q2096427]
[Q12739931, mouth of the watercourse, Q126822]
[Q1544027, mouth of the watercourse, Q708447]
[Q7635253, mouth of the watercourse, Q1653]
[Q4714463, mouth of the watercourse, Q661815]
[Q3433795, mouth of the watercourse, Q60974]
[Q7371753, mouth of the watercourse, Q5138100]
[Q5047069, mouth of the watercourse, Q5168080]
[Q1746940, mouth of the watercourse, Q895491]
[Q13580664, mouth of the watercourse, Q4714320]
[Q1145945, mouth of the watercourse, Q44133]
[Q4687326, mouth of the watercourse, Q4680976]
[Q5052611, mouth of the watercourse, Q3115025]
[Q3567788, mouth of the watercourse, Q2251]
[Q22054637, mouth of the watercourse, Q118251]
[Q12739932, mouth of the watercourse, Q912520]
[Q5167182, mouth of the watercourse, Q894682]
[Q19877798, mouth of the watercourse, Q6745445]
[Q1422244, mouth of the watercourse, Q19686]
[Q6153913, mouth of the watercourse, Q7319900]
[Q7337563, mouth of the watercourse, Q19716]
[Q3436797, mouth of the watercourse, Q1133858]
[Q1136667, mouth of the watercourse, Q196183]
[Q4711481, mouth of the watercourse, Q5884052]
[Q55498, mouth of the watercourse, Q52059]
[Q12739900, mouth of the watercourse, Q7081565]
[Q5744401, mouth of the watercourse, Q6942769]
[Q5527739, mouth of the watercourse, Q4712436]
